"region","year","avgtmp","tmax","tmin","avgprecip","totalprecip","pmax","pmin","total","drought","drought_percent"
"Rio Grande do Norte","1998",27.9833336512248,32.8533338228861,23.1683337847392,44.2716675917308,0,247.400009155273,0,60,34,0.566666666666667
"Rio Grande do Norte","1999",27.34333375295,32.2133339564006,22.528333791097,52.2766672829787,0,219,0,60,32,0.533333333333333
"Rio Grande do Norte","2000",27.0500002543132,31.9200007120768,22.2350003560384,78.0450013667345,0,370.200012207031,0,60,20,0.333333333333333
"Rio Grande do Norte","2001",27.3133337020874,32.1833338737488,22.4983337084452,58.4466673950354,0,313.399993896484,0,60,30,0.5
"Rio Grande do Norte","2002",27.2416671435038,32.1116671562195,22.4266668955485,77.0866682728132,0,387.800018310547,0,60,27,0.45
"Rio Grande do Norte","2003",27.4366670926412,32.3066672960917,22.6216669400533,66.9716676662366,0,235.900009155273,0,60,28,0.466666666666667
"Rio Grande do Norte","2004",27.0816670417786,31.9516672770182,22.2666671117147,71.6450015818079,0,394.399993896484,0,60,26,0.433333333333333
"Rio Grande do Norte","2005",27.6350004196167,32.5050006230672,22.8200003623962,62.1216677442193,0,417.600006103516,0,60,27,0.45
"Rio Grande do Norte","2006",27.3566670417786,32.2266671180725,22.5416671117147,81.110001796484,0,379.300018310547,0,60,29,0.483333333333333
"Rio Grande do Norte","2007",27.2983338038127,32.1683338165283,22.4833336830139,59.1450008774797,0,213,0,60,35,0.583333333333333
"Rio Grande do Norte","2008",27.2016670862834,32.0716671307882,22.3866669972738,87.6133346199989,0,411.899993896484,0,60,28,0.466666666666667
"Rio Grande do Norte","2009",27.2316671689351,32.1016672452291,22.4166670163473,84.7733345538378,0,328.5,0,60,24,0.4
"Rio Grande do Norte","2010",27.7516669909159,32.621667544047,22.9366669972738,54.0100009928147,0,359.700012207031,0,60,30,0.5
"Rio Grande do Norte","2011",27.0333337465922,31.9033339500427,22.2183337211609,82.2200011461973,0,396.700012207031,0,60,27,0.45
"Rio Grande do Norte","2012",27.5216670036316,32.3916674613953,22.7066670735677,35.293334081769,0,126.700004577637,0,60,39,0.65
"Rio Grande do Norte","2013",27.665000406901,32.5350003242493,22.8500003814697,47.1400007049243,0,233.5,0,60,32,0.533333333333333
"Rio Grande do Norte","2014",27.3933337211609,32.2633340835571,22.5783338864644,71.8800014416377,0,289.5,0,60,31,0.516666666666667
"Rio Grande do Norte","2015",27.7083337148031,32.5783338864644,22.89333375295,51.9716676458716,0,214,0,60,34,0.566666666666667
"Rio Grande do Norte","2016",27.896667098999,32.7666674296061,23.081667137146,49.5466674824556,0,192,0,60,33,0.55
"Rio Grande do Norte","2017",27.5666670799255,32.4366674105326,22.7516669591268,61.0783345182737,0,273.800018310547,0,60,32,0.533333333333333
"Rio Grande do Sul","1991",20.5462124130943,25.8969701709169,15.2507578315157,134.656821041396,17774.7003774643,304.100006103516,6.70000028610229,132,10,0.0757575757575758
"Rio Grande do Sul","1992",19.8469699729573,24.8250004233736,14.9166669737209,167.94621516719,22168.9004020691,342.899993896484,40.7999992370605,132,0,0
"Rio Grande do Sul","1993",20.1795458360152,25.4810609817505,14.9219699520053,142.387880946651,18795.2002849579,250,29.3000011444092,132,8,0.0606060606060606
"Rio Grande do Sul","1994",20.7568185112693,25.8621217120777,15.7030306151419,169.384851686882,22358.8004226685,339,50.1000022888184,132,0,0
"Rio Grande do Sul","1995",20.3560609456265,25.8606063813874,14.9007578690847,129.708335977612,17121.5003490448,300.100006103516,20.8999996185303,132,5,0.0378787878787879
"Rio Grande do Sul","1996",19.8984851620414,25.1939397869688,14.6477275328203,160.669699322094,21208.4003105164,387.600006103516,26.7000007629395,132,4,0.0303030303030303
"Rio Grande do Sul","1997",20.7696972399047,25.8734852472941,15.7121215083382,164.659093596719,21735.0003547668,343.399993896484,38.7999992370605,132,1,0.00757575757575758
"Rio Grande do Sul","1998",20.0234851909406,24.9257580005761,15.1712123878074,193.435610019799,25533.5005226135,476.300018310547,61.7000007629395,132,0,0
"Rio Grande do Sul","1999",20.1174245675405,25.506818597967,14.7795457117485,131.603032704556,17371.6003170013,246.600006103516,6.80000019073486,132,7,0.053030303030303
"Rio Grande do Sul","2000",20.0045458114508,25.1765155358748,14.8803032492146,154.293942624872,20366.8004264832,359.100006103516,39.5,132,1,0.00757575757575758
"Rio Grande do Sul","2001",20.9287881562204,25.9696972731388,15.94090942903,152.052274935173,20070.9002914429,340.899993896484,39.7999992370605,132,1,0.00757575757575758
"Rio Grande do Sul","2002",20.83636395859,25.7750004132589,15.9522730726184,191.484851663763,25276.0004196167,388,62.4000015258789,132,0,0
"Rio Grande do Sul","2003",20.4287882356933,25.8386367884549,15.0575760675199,147.135608008414,19421.9002571106,325,21.3000011444092,132,5,0.0378787878787879
"Rio Grande do Sul","2004",20.2106063654929,25.6022733197068,14.8651518352104,126.544699220946,16703.9002971649,285,27.8000011444092,132,5,0.0378787878787879
"Rio Grande do Sul","2005",20.5037882328033,25.7643943410931,15.2916669628837,144.547728914203,19080.3002166748,368,19,132,9,0.0681818181818182
"Rio Grande do Sul","2006",20.8560610250993,26.3977277495644,15.3621215097832,127.03788095532,16769.0002861023,292.200012207031,38.1000022888184,132,1,0.00757575757575758
"Rio Grande do Sul","2007",20.2848488345291,25.5037882906018,15.1098487991275,152.378033305659,20113.900396347,268.700012207031,12.1999998092651,132,8,0.0606060606060606
"Rio Grande do Sul","2008",20.3439397017161,25.9151518850616,14.8159093856812,137.733335812887,18180.800327301,342.200012207031,38.5,132,1,0.00757575757575758
"Rio Grande do Sul","2009",20.404545841795,25.8765156124577,14.9810608806032,156.879547726024,20708.1002998352,366.700012207031,23.3000011444092,132,2,0.0151515151515152
"Rio Grande do Sul","2010",20.2090912804459,25.4772731607611,14.9878790450819,152.772729512417,20166.000295639,299,21.1000003814697,132,5,0.0378787878787879
"Rio Grande do Sul","2011",20.421970020641,25.7431822112112,15.1522730336045,137.747729706042,18182.7003211975,441.800018310547,21.8999996185303,132,3,0.0227272727272727
"Rio Grande do Sul","2012",21.1439397118308,26.5727277091055,15.767424511187,135.115911454865,17835.3003120422,342.100006103516,33.2000007629395,132,2,0.0151515151515152
"Rio Grande do Sul","2013",20.1340911966382,25.5196974783233,14.7954547802607,139.016669446772,18350.2003669739,264.200012207031,44.5,132,0,0
"Rio Grande do Sul","2014",21.1159094535943,26.1537883498452,16.1250002817674,185.969700668797,24548.0004882812,359.300018310547,16.5,132,4,0.0303030303030303
"Rio Grande do Sul","2015",20.9575761376005,25.9083336194356,16.0553033135154,192.346215623798,25389.7004623413,400.200012207031,49.2000007629395,132,0,0
"Rio Grande do Sul","2016",20.1613639773745,25.2962125864896,15.0787881396034,156.109093348185,20606.4003219604,295.899993896484,40.7999992370605,132,0,0
"Rio Grande do Sul","2017",21.1022731463114,26.2189397956386,16.032576084137,174.219699476704,22997.000330925,505.399993896484,6.30000019073486,132,7,0.053030303030303
"Rondônia","1991",26.0753791621237,31.3655307943171,20.8382579846816,150.009472382791,39602.5007090569,495.800018310547,0,264,65,0.246212121212121
"Rondônia","1992",26.0780307090644,31.2575761838393,20.9503791621237,152.748488243782,40325.6008963585,349,0,264,54,0.204545454545455
"Rondônia","1993",25.9412882689274,31.2871217221925,20.6473487579461,169.230304969983,44676.8005120754,408.700012207031,0,264,60,0.227272727272727
"Rondônia","1994",26.267803401658,31.6928035418193,20.8950761087013,165.531441982948,43700.3006834984,507.300018310547,0,264,59,0.223484848484848
"Rondônia","1995",26.2492427825928,31.6352277235551,20.9090912847808,136.383714401361,36005.3006019592,345.700012207031,0,264,65,0.246212121212121
"Rondônia","1996",25.9799245632056,31.3625004797271,20.6454549413739,159.029548813674,41983.8008868098,379.399993896484,0,264,66,0.25
"Rondônia","1997",26.229167064031,31.6208338737488,20.8856064478556,149.467805363012,39459.5006158352,377.899993896484,0,264,64,0.242424242424242
"Rondônia","1998",26.4863640828566,31.8943187612476,21.1261366858627,142.089017981607,37511.5007471442,342.200012207031,0,264,70,0.265151515151515
"Rondônia","1999",25.7386367465511,31.1443187540228,20.3829549587134,154.629547207193,40822.2004626989,340.300018310547,0,264,54,0.204545454545455
"Rondônia","2000",25.9625003410108,31.3791670727007,20.5984852458491,160.754926970511,42439.3007202148,441.5,0,264,61,0.231060606060606
"Rondônia","2001",26.0503791028803,31.4606066617099,20.6893942572854,156.558335789225,41331.4006483555,435.600006103516,0,264,52,0.196969696969697
"Rondônia","2002",26.272727655642,31.6935610120947,20.9030307061744,160.067048257951,42257.700740099,542.799987792969,0,264,72,0.272727272727273
"Rondônia","2003",25.8984852053902,31.3174247019219,20.526894345428,155.947350637479,41170.1005682945,373.100006103516,0,264,47,0.178030303030303
"Rondônia","2004",26.3727276469722,31.7780308362209,21.0128791693485,163.220078042059,43090.1006031036,494,0,264,66,0.25
"Rondônia","2005",26.3106064290711,31.7090914466164,20.9613639730396,147.699245041067,38992.6006908417,377.300018310547,0,264,61,0.231060606060606
"Rondônia","2006",26.1609852025003,31.5931823542624,20.7806821953167,171.8424268392,45366.4006855488,410.300018310547,0,264,61,0.231060606060606
"Rondônia","2007",26.0219700769945,31.4696975115574,20.6287882328033,164.28333645472,43370.8008240461,410.300018310547,0,264,79,0.299242424242424
"Rondônia","2008",25.8829549298142,31.3215914567312,20.4965912717761,168.56174406635,44500.3004335165,429.5,0,264,60,0.227272727272727
"Rondônia","2009",26.1700761173711,31.4780307899822,20.9109852458491,173.791668463837,45881.000474453,396.5,0,264,56,0.212121212121212
"Rondônia","2010",26.292424621004,31.6916671016,20.9431821577477,162.362881212975,42863.8006402254,349.200012207031,0,264,60,0.227272727272727
"Rondônia","2011",26.2666670553612,31.6560611291365,20.9261367898999,161.476138285389,42629.7005073428,342,0,264,60,0.227272727272727
"Rondônia","2012",26.2390155214252,31.5765156962655,20.9518943338683,154.764774749902,40857.9005339742,358.899993896484,0,264,59,0.223484848484848
"Rondônia","2013",26.1526518807267,31.437121701963,20.9155307321837,168.19962279047,44404.7004166842,414.600006103516,0,264,60,0.227272727272727
"Rondônia","2014",26.5511366959774,31.807955012177,21.3424246744676,167.839774556232,44309.7004828453,443.800018310547,0,264,55,0.208333333333333
"Rondônia","2015",26.8761367292115,32.2200763948036,21.5844700842193,153.442424951178,40508.8001871109,342,0,264,59,0.223484848484848
"Rondônia","2016",26.416667064031,31.8299247568304,21.0560609860854,148.127653153162,39105.7004324347,342,0,264,61,0.231060606060606
"Rondônia","2017",26.3636367754503,31.6109854235794,21.165909427585,160.325380681308,42325.9004998654,381.5,0,264,59,0.223484848484848
"Roraima","1991",25.4174482276042,30.4445317139228,20.4424482385317,205.055211745203,78741.2013101578,627.600036621094,15.8000001907349,384,15,0.0390625
"Roraima","1992",25.1067713151375,30.1838545749585,20.0807295193275,178.359637570878,68490.1008272171,481.600006103516,8.40000057220459,384,33,0.0859375
"Roraima","1993",25.106250355641,30.1460941582918,20.1197920540969,218.121878718336,83758.8014278412,637.299987792969,18.1000003814697,384,5,0.0130208333333333
"Roraima","1994",25.1114586492379,30.1635420620441,20.1106774782141,202.758076076706,77859.1012134552,559.600036621094,17.3000011444092,384,18,0.046875
"Roraima","1995",25.8377607266108,30.9046879609426,20.8270836720864,229.261722106487,88036.5012888908,965.200012207031,4,384,25,0.0651041666666667
"Roraima","1996",25.5843753814697,30.6145837455988,20.6067712257306,216.676045817633,83203.6015939713,694.900024414062,8.69999980926514,384,11,0.0286458333333333
"Roraima","1997",25.7184899896383,30.7958338111639,20.6921878258387,202.081253319979,77599.2012748718,561.200012207031,9.10000038146973,384,13,0.0338541666666667
"Roraima","1998",26.1380212505658,31.2973963270585,21.0291670312484,242.753130167257,93217.2019842267,706.900024414062,0.699999988079071,384,37,0.0963541666666667
"Roraima","1999",25.503125389417,30.6302088697751,20.4239587038755,235.183597048124,90310.5012664795,703,31.7000007629395,384,3,0.0078125
"Roraima","2000",25.6182295183341,30.7520837734143,20.5393232554197,241.030472924312,92555.7016029358,616,37.9000015258789,384,1,0.00260416666666667
"Roraima","2001",25.8869795103868,31.0057296504577,20.8171878457069,180.914586829642,69471.2013425827,533.799987792969,3.90000009536743,384,26,0.0677083333333333
"Roraima","2002",25.7236982782682,30.8054691851139,20.6942712118228,203.93203435714,78309.9011931419,668,6.20000028610229,384,30,0.078125
"Roraima","2003",26.1497399608294,31.2364588628213,21.1151045213143,211.937503504256,81384.0013456345,718,6.09999990463257,384,31,0.0807291666666667
"Roraima","2004",25.9236983110507,31.0359379649162,20.8635420501232,216.63099342833,83186.3014764786,628.900024414062,14.6999998092651,384,15,0.0390625
"Roraima","2005",26.0609378616015,31.1835941920678,20.9856774310271,233.046617771188,89489.9012241364,726.900024414062,24.8000011444092,384,3,0.0078125
"Roraima","2006",25.9606774350007,31.0718755473693,20.8992191553116,225.457556294898,86575.7016172409,680,10.6000003814697,384,14,0.0364583333333333
"Roraima","2007",25.8656253864368,30.9817713399728,20.8015629500151,238.027607555812,91402.6013014317,834.900024414062,3.10000014305115,384,35,0.0911458333333333
"Roraima","2008",25.6950524350007,30.7854171146949,20.655729547143,232.513806124528,89285.3015518188,653,36,384,2,0.00520833333333333
"Roraima","2009",25.9643233319124,31.0296879162391,20.9458336581786,190.085940770805,72993.0012559891,543.400024414062,12.3000001907349,384,15,0.0390625
"Roraima","2010",26.2203129480282,31.3096359272798,21.1846357584,227.392192388574,87318.6018772125,733.900024414062,17.2000007629395,384,9,0.0234375
"Roraima","2011",25.8364587277174,30.8567713002364,20.8666670570771,215.31432616214,82680.7012462616,607.799987792969,20.8000011444092,384,7,0.0182291666666667
"Roraima","2012",25.7244795213143,30.734635869662,20.7661461730798,198.985419750214,76410.401184082,480.5,9.90000057220459,384,13,0.0338541666666667
"Roraima","2013",25.8380211194356,30.8322921593984,20.8937504490217,212.450264178837,81580.9014446735,496.899993896484,3.10000014305115,384,14,0.0364583333333333
"Roraima","2014",26.0492191761732,31.0343754291534,21.1156253616015,171.150523697337,65721.8010997772,495.200012207031,6.5,384,30,0.078125
"Roraima","2015",26.464844122529,31.492448553443,21.4885420252879,170.521096435996,65480.1010314226,502,1.89999997615814,384,54,0.140625
"Roraima","2016",26.250521187981,31.232813095053,21.3205733001232,187.661201067055,72061.9012097493,518.799987792969,0.100000001490116,384,32,0.0833333333333333
"Roraima","2017",25.9992191692193,30.9903650581837,21.0598962306976,179.689065387162,69000.6011086702,515.900024414062,1.89999997615814,384,44,0.114583333333333
"Santa Catarina","1991",24.9295929753339,30.6921857212208,19.2170744311368,145.56155780981,393016.206086487,516.200012207031,0,2700,552,0.204444444444444
"Santa Catarina","1992",24.5971855566237,30.324963466503,18.9195558848204,151.956224499072,410281.806147493,571.900024414062,0,2700,511,0.189259259259259
"Santa Catarina","1993",24.791518884235,30.5763338421009,19.0568521969407,143.887261223189,388495.60530261,454.899993896484,0,2700,459,0.17
"Santa Catarina","1994",25.0867040870808,30.8320375675625,19.3912225737395,152.609113180171,412044.605586462,436.800018310547,0,2700,485,0.17962962962963
"Santa Catarina","1995",25.1135559396391,30.9089634768168,19.3677410959314,150.781261424157,407109.405845225,544.700012207031,0,2700,555,0.205555555555556
"Santa Catarina","1996",24.802185555564,30.5458153131273,19.1075558989136,150.359187278301,405969.805651411,567.700012207031,0,2700,562,0.208148148148148
"Santa Catarina","1997",25.2773707545245,31.0238894300108,19.5801485236486,154.424150113648,416945.20530685,496.899993896484,0,2700,474,0.175555555555556
"Santa Catarina","1998",25.3729633493777,31.1131487147013,19.6823336783162,153.89540946371,415517.605552018,494.700012207031,0,2700,484,0.179259259259259
"Santa Catarina","1999",25.1331855540805,30.932185709918,19.3850003585109,141.04337236613,380817.105388552,466.300018310547,0,2700,587,0.217407407407407
"Santa Catarina","2000",24.9935188964561,30.7670375707414,19.2700003569214,151.89800232257,410124.606270939,474.700012207031,0,2700,483,0.178888888888889
"Santa Catarina","2001",25.3042596361372,31.0557783338759,19.603148516549,150.217816841188,405588.105471209,445.899993896484,0,2700,513,0.19
"Santa Catarina","2002",25.6479263139654,31.3755190849304,19.9708151679569,146.012113196742,394232.705631204,597.400024414062,0,2700,556,0.205925925925926
"Santa Catarina","2003",25.2952966732449,31.0987042561284,19.5413707265147,146.53396506009,395641.705662243,511.100006103516,0,2700,491,0.181851851851852
"Santa Catarina","2004",25.2292596364904,31.0274079951534,19.4800744362231,146.165187368009,394646.005893625,584.299987792969,0,2700,614,0.227407407407407
"Santa Catarina","2005",25.4351855345126,31.2198894677339,19.6998892460929,145.957816560061,394086.104712166,535.5,0,2700,545,0.201851851851852
"Santa Catarina","2006",25.373592954565,31.1934820337649,19.6033707374997,146.02915019981,394278.705539487,545.700012207031,0,2700,525,0.194444444444444
"Santa Catarina","2007",25.4348151690872,31.2087042656651,19.710518884129,141.706261301706,382606.905514605,550.900024414062,0,2700,651,0.241111111111111
"Santa Catarina","2008",25.1351114781698,30.950370909373,19.3700003613366,147.582483470142,398472.705369383,493.399993896484,0,2700,540,0.2
"Santa Catarina","2009",25.2600003963047,31.0500005739707,19.5188892255006,156.140891000477,421580.405701287,473.700012207031,0,2700,420,0.155555555555556
"Santa Catarina","2010",25.3828892382869,31.1565931539182,19.6590373902851,146.977779810528,396840.005488425,524.200012207031,0,2700,621,0.23
"Santa Catarina","2011",25.3113337018755,31.0729264972828,19.5995188935598,153.28674278615,413874.205522604,558.299987792969,0,2700,614,0.227407407407407
"Santa Catarina","2012",25.494667023906,31.2715191028736,19.7685929450282,144.150335384304,389205.90553762,625.700012207031,0,2700,528,0.195555555555556
"Santa Catarina","2013",25.3552966697128,31.1240005542614,19.6370744233661,146.153335252573,394614.005181946,566.400024414062,0,2700,496,0.183703703703704
"Santa Catarina","2014",25.6277411008764,31.3369635087472,19.9694077809652,154.055298298021,415949.305404656,529.799987792969,0,2700,476,0.176296296296296
"Santa Catarina","2015",25.7444818418997,31.4459635211803,20.0934077835083,151.401742802894,408784.705567814,575.600036621094,0,2700,574,0.212592592592593
"Santa Catarina","2016",25.5532966800972,31.2750376616584,19.8814077651059,149.888187238486,404698.105543911,561.900024414062,0,2700,521,0.192962962962963
"Santa Catarina","2017",25.7138892731843,31.4384820620219,20.0383707145408,147.143705700581,397288.005391568,505.399993896484,0,2700,537,0.198888888888889
"São Paulo","1991",21.6170637986017,27.2388892703586,16.0440479346684,116.811113402011,0,451.800018310547,2.60000014305115,252,51,0.202380952380952
"São Paulo","1992",21.2543653987703,26.9880955711244,15.5702383877739,124.888097011854,0,431.800018310547,1.5,252,52,0.206349206349206
"São Paulo","1993",21.5281749415019,27.4813496574523,15.6253971012812,134.36111369871,0,346,3.10000014305115,252,35,0.138888888888889
"São Paulo","1994",21.9043654752156,27.6468257601299,16.2134923178052,116.748811811682,0,365.5,1.89999997615814,252,52,0.206349206349206
"São Paulo","1995",22.0202384751941,27.6980162726508,16.391666981909,134.652779604707,0,529.799987792969,2.60000014305115,252,35,0.138888888888889
"São Paulo","1996",21.5563495878189,27.0257940519424,16.134524076704,138.232542102299,0,520.799987792969,8,252,53,0.21031746031746
"São Paulo","1997",21.9722225779579,27.6329368788099,16.3662701731636,136.976192835778,0,454.100006103516,3.5,252,33,0.130952380952381
"São Paulo","1998",21.9670638167669,27.6182543133932,16.3678573899799,134.263097659463,0,444.600006103516,0.5,252,44,0.174603174603175
"São Paulo","1999",21.719841605141,27.3904765446981,16.1019843949212,104.518652408842,0,398.600006103516,2.90000009536743,252,46,0.182539682539683
"São Paulo","2000",21.7452384744372,27.4111114380852,16.1301590147473,120.008732072181,0,390.200012207031,0.800000011920929,252,63,0.25
"São Paulo","2001",22.3583336709038,28.0166670405676,16.7523812944927,128.954764149019,0,425.800018310547,1.10000002384186,252,39,0.154761904761905
"São Paulo","2002",22.8615083316016,28.5126988093058,17.2634923760853,125.096033996355,0,352.399993896484,0.200000002980232,252,56,0.222222222222222
"São Paulo","2003",22.1821432681311,27.8607147534688,16.5559526871121,117.996033444528,0,680,0.900000035762787,252,55,0.218253968253968
"São Paulo","2004",21.8186511614966,27.4912702091156,16.1976193814051,117.845240066212,0,440,0.800000011920929,252,57,0.226190476190476
"São Paulo","2005",22.2305559430804,27.8996036166237,16.6115082540209,124.167462528698,0,385.200012207031,6.70000028610229,252,48,0.19047619047619
"São Paulo","2006",22.1924607223935,27.8702385614789,16.5650796625349,117.086112950529,0,399.700012207031,2.79999995231628,252,60,0.238095238095238
"São Paulo","2007",22.3853178327046,28.0480162908161,16.7738098208866,123.520636530623,0,495.399993896484,0.5,252,69,0.273809523809524
"São Paulo","2008",21.8976194253044,27.5761909484863,16.2714288783452,126.339287584381,0,510.600006103516,0.400000005960464,252,44,0.174603174603175
"São Paulo","2009",22.1849210262299,27.8527781698439,16.5662701016381,152.501193082522,0,496.5,7.09999990463257,252,20,0.0793650793650794
"São Paulo","2010",22.0464289301918,27.7091274185786,16.4349209864934,142.659923156812,0,553.700012207031,0.300000011920929,252,49,0.194444444444444
"São Paulo","2011",21.9230162529718,27.5904765810285,16.3083336239769,128.77817700212,0,598.5,0.600000023841858,252,56,0.222222222222222
"São Paulo","2012",22.5234130942632,28.1980163710458,16.9031748752745,123.294049681948,0,479.100006103516,0.200000002980232,252,46,0.182539682539683
"São Paulo","2013",22.0079368901631,27.6785718675644,16.3896828076196,119.519049845991,0,417.800018310547,1,252,33,0.130952380952381
"São Paulo","2014",22.6726194487678,28.3285718266926,17.0690479221798,118.544843632077,0,352.5,5.09999990463257,252,42,0.166666666666667
"São Paulo","2015",22.721825838089,28.3714289135403,17.1242066792079,152.254764530394,0,383.700012207031,1.5,252,35,0.138888888888889
"São Paulo","2016",22.2305559544336,27.8892861699301,16.6230161927995,131.649605465077,0,344.100006103516,0.900000035762787,252,33,0.130952380952381
"São Paulo","2017",22.6599210595328,28.320238469139,17.0507939599809,129.989684470116,0,500.300018310547,1.20000004768372,252,45,0.178571428571429
"Sergipe","1991",25.9416672388713,30.9833337465922,20.9500001271566,44.883334428072,0,101.700004577637,0,12,6,0.5
"Sergipe","1992",25.9916671117147,31.0333339373271,21.0000006357829,38.2833341260751,0,103.700004577637,1.39999997615814,12,8,0.666666666666667
"Sergipe","1993",26.5083335240682,31.550000667572,21.5166670481364,18.8750001192093,0,41.2999992370605,7.20000028610229,12,11,0.916666666666667
"Sergipe","1994",26.1416670481364,31.1833337148031,21.1500005722046,40.8750011523565,0,121.400001525879,6.40000009536743,12,7,0.583333333333333
"Sergipe","1995",26.2166668574015,31.2583340009054,21.2250003814697,38.2333343227704,0,89.5,1.20000004768372,12,8,0.666666666666667
"Sergipe","1996",26.1250004768372,31.1666674613953,21.1333338419596,36.9666673938433,0,98.9000015258789,3.79999995231628,12,8,0.666666666666667
"Sergipe","1997",26.1916669209798,31.2333340644836,21.200000445048,34.99166705211,0,88,2.70000004768372,12,8,0.666666666666667
"Sergipe","1998",26.950000445048,31.9916671117147,21.9583338101705,30.2833339770635,0,59.5,2.90000009536743,12,9,0.75
"Sergipe","1999",26.2500004768372,31.291667620341,21.2583336830139,40.8416674931844,0,109.800003051758,18.3999996185303,12,9,0.75
"Sergipe","2000",26.0000004768372,31.0416671435038,21.0083336830139,48.2250004212062,0,83.9000015258789,7.09999990463257,12,4,0.333333333333333
"Sergipe","2001",26.2416671117147,31.2833336194356,21.2500003178914,50.5333346525828,0,134.400009155273,14.4000005722046,12,6,0.5
"Sergipe","2002",26.2250003814697,31.2666670481364,21.2333337465922,41.2416677474976,0,116.900001525879,2,12,9,0.75
"Sergipe","2003",26.4500007629395,31.4916672706604,21.4583334922791,34.5416675408681,0,59.9000015258789,15.8000001907349,12,8,0.666666666666667
"Sergipe","2004",26.0500001907349,31.0833338101705,21.0583338737488,37.3333345254262,0,79.2000045776367,7.40000009536743,12,7,0.583333333333333
"Sergipe","2005",26.5500003496806,31.5916670163472,21.5583338737488,40.4666675329208,0,86.7000045776367,3.40000009536743,12,5,0.416666666666667
"Sergipe","2006",26.2833334604899,31.3250007629395,21.2916673024495,43.7916677792867,0,112.300003051758,16.8000011444092,12,7,0.583333333333333
"Sergipe","2007",26.2083334922791,31.2500006357829,21.216667175293,32.7166672150294,0,77.5,2.90000009536743,12,8,0.666666666666667
"Sergipe","2008",26.1500004132589,31.1916677157084,21.1583336194356,46.7833337187767,0,123.599998474121,3.70000004768372,12,6,0.5
"Sergipe","2009",26.2916671435038,31.3333339691162,21.3000003496806,48.7583339214325,0,168,10.5,12,9,0.75
"Sergipe","2010",26.6083337465922,31.6500005722046,21.616666952769,39.9916671117147,0,96.5,5.80000019073486,12,8,0.666666666666667
"Sergipe","2011",25.9500006039937,30.9916672706604,20.9583336512248,41.650000333786,0,106.599998474121,9.30000019073486,12,7,0.583333333333333
"Sergipe","2012",26.3750004768372,31.4166668256124,21.3833338419596,19.5583333174388,0,38.7999992370605,5.70000028610229,12,12,1
"Sergipe","2013",26.5083338419596,31.5500003496806,21.5166670481364,35.5083343982697,0,74.7000045776367,5.80000019073486,12,6,0.5
"Sergipe","2014",26.2333339055379,31.2750007311503,21.2416674296061,41.9083344936371,0,107.700004577637,9.69999980926514,12,8,0.666666666666667
"Sergipe","2015",26.6250006357829,31.6666671435038,21.6333336830139,31.0333339770635,0,89.4000015258789,3.5,12,9,0.75
"Sergipe","2016",26.7500004768372,31.7916671435038,21.7583338419596,24.6833340525627,0,75.7000045776367,2.10000014305115,12,9,0.75
"Sergipe","2017",26.325000445048,31.3666675885518,21.3333336512248,31.2750004529953,0,66.4000015258789,7.40000009536743,12,9,0.75
"Tocantins","1991",26.2104842534629,32.1784951661223,20.2897853236045,139.088712332129,51741.0009875521,427.399993896484,0,372,119,0.31989247311828
"Tocantins","1992",26.1188175498798,32.0884413924269,20.1954304402874,140.180916219149,52147.3008335233,763.400024414062,0,372,135,0.362903225806452
"Tocantins","1993",26.2913982022193,32.2610220960391,20.3680111438997,129.967475248641,48347.9007924944,330.899993896484,0,372,108,0.290322580645161
"Tocantins","1994",26.1959681613471,32.1655918962212,20.2725810697002,144.851884014324,53884.9008533284,430.700012207031,0,372,119,0.31989247311828
"Tocantins","1995",26.5319896359598,32.5016134118521,20.6086025622583,147.312367755239,54800.2008049488,468.200012207031,0,372,124,0.333333333333333
"Tocantins","1996",26.4559143999571,32.4255382425042,20.5325272442192,126.402152399543,47021.6006926298,336.899993896484,0,372,133,0.35752688172043
"Tocantins","1997",26.5741939698496,32.5438178534149,20.6508068243663,150.760217652686,56082.8009667993,495.100006103516,0,372,135,0.362903225806452
"Tocantins","1998",27.4655918049556,33.4349468702911,21.5424734597565,117.780916078337,43814.5007811412,415.300018310547,0,372,121,0.325268817204301
"Tocantins","1999",26.7833336963448,32.7529575645283,20.8599466252071,145.730916328488,54211.9008741975,466.300018310547,0,372,114,0.306451612903226
"Tocantins","2000",26.5413982278557,32.5110220498936,20.6180111285179,162.016132044996,60270.0011207387,470.800018310547,0,372,109,0.293010752688172
"Tocantins","2001",26.6521508719331,32.6185489880141,20.7322584506004,137.199196138269,51038.1009634361,398,0,372,123,0.330645161290323
"Tocantins","2002",27.1223122381395,33.0900543992237,21.2016132877719,134.759410964986,50130.5008789748,597.400024414062,0,372,105,0.282258064516129
"Tocantins","2003",27.1177422974699,33.0873662938354,21.1943552365867,133.342744224074,49603.5008513555,356.5,0,372,110,0.295698924731183
"Tocantins","2004",26.9543014598149,32.9139791304065,21.0413982406739,155.236024142533,57747.8009810224,558.299987792969,0,372,137,0.368279569892473
"Tocantins","2005",27.3333336255884,33.3029576834812,21.4099466313598,146.274464288206,54414.1007152125,485,0,372,116,0.311827956989247
"Tocantins","2006",26.9806455181491,32.9502694119689,21.0572584931568,138.804303832633,51635.2010257393,467.5,0,372,109,0.293010752688172
"Tocantins","2007",27.4059143476589,33.3755382773697,21.482527220121,110.885754645452,41249.500728108,550.900024414062,0,372,136,0.365591397849462
