region,year,avgtmp,tmax,tmin,avgprecip,totalprecip,pmax,pmin,total,drought,drought_percent,UF,,,,
Santa Catarina,2007,25.43481517,31.20870427,19.71051888,141.7062613,382606.9055,550.9000244,0,2700,651,0.241111111,SC,,,,
Santa Catarina,2008,25.13511148,30.95037091,19.37000036,147.5824835,398472.7054,493.3999939,0,2700,540,0.2,SC,,,,
Santa Catarina,2009,25.2600004,31.05000057,19.51888923,156.140891,421580.4057,473.7000122,0,2700,420,0.155555556,SC,,,,
Santa Catarina,2010,25.38288924,31.15659315,19.65903739,146.9777798,396840.0055,524.2000122,0,2700,621,0.23,SC,,,,
Santa Catarina,2011,25.3113337,31.0729265,19.59951889,153.2867428,413874.2055,558.2999878,0,2700,614,0.227407407,SC,,,,
Santa Catarina,2012,25.49466702,31.2715191,19.76859295,144.1503354,389205.9055,625.7000122,0,2700,528,0.195555556,SC,,,,
Santa Catarina,2013,25.35529667,31.12400055,19.63707442,146.1533353,394614.0052,566.4000244,0,2700,496,0.183703704,SC,,,,
Santa Catarina,2014,25.6277411,31.33696351,19.96940778,154.0552983,415949.3054,529.7999878,0,2700,476,0.176296296,SC,,,,
Santa Catarina,2015,25.74448184,31.44596352,20.09340778,151.4017428,408784.7056,575.6000366,0,2700,574,0.212592593,SC,,,,
Santa Catarina,2016,25.55329668,31.27503766,19.88140777,149.8881872,404698.1055,561.9000244,0,2700,521,0.192962963,SC,,,,
Santa Catarina,2017,25.71388927,31.43848206,20.03837071,147.1437057,397288.0054,505.3999939,0,2700,537,0.198888889,SC,,,,
Sao Paulo,1991,21.6170638,27.23888927,16.04404793,116.8111134,0,451.8000183,2.600000143,252,51,0.202380952,SP,,,,
Sao Paulo,1992,21.2543654,26.98809557,15.57023839,124.888097,0,431.8000183,1.5,252,52,0.206349206,SP,,,,
Sao Paulo,1993,21.52817494,27.48134966,15.6253971,134.3611137,0,346,3.100000143,252,35,0.138888889,SP,,,,
Sao Paulo,1994,21.90436548,27.64682576,16.21349232,116.7488118,0,365.5,1.899999976,252,52,0.206349206,SP,,,,
Sao Paulo,1995,22.02023848,27.69801627,16.39166698,134.6527796,0,529.7999878,2.600000143,252,35,0.138888889,SP,,,,
Sao Paulo,1996,21.55634959,27.02579405,16.13452408,138.2325421,0,520.7999878,8,252,53,0.21031746,SP,,,,
Sao Paulo,1997,21.97222258,27.63293688,16.36627017,136.9761928,0,454.1000061,3.5,252,33,0.130952381,SP,,,,
Sao Paulo,1998,21.96706382,27.61825431,16.36785739,134.2630977,0,444.6000061,0.5,252,44,0.174603175,SP,,,,
Sao Paulo,1999,21.71984161,27.39047654,16.10198439,104.5186524,0,398.6000061,2.900000095,252,46,0.182539683,SP,,,,
Sao Paulo,2000,21.74523847,27.41111144,16.13015901,120.0087321,0,390.2000122,0.800000012,252,63,0.25,SP,,,,
Sao Paulo,2001,22.35833367,28.01666704,16.75238129,128.9547641,0,425.8000183,1.100000024,252,39,0.154761905,SP,,,,
Sao Paulo,2002,22.86150833,28.51269881,17.26349238,125.096034,0,352.3999939,0.200000003,252,56,0.222222222,SP,,,,
Sao Paulo,2003,22.18214327,27.86071475,16.55595269,117.9960334,0,680,0.900000036,252,55,0.218253968,SP,,,,
Sao Paulo,2004,21.81865116,27.49127021,16.19761938,117.8452401,0,440,0.800000012,252,57,0.226190476,SP,,,,
Sao Paulo,2005,22.23055594,27.89960362,16.61150825,124.1674625,0,385.2000122,6.700000286,252,48,0.19047619,SP,,,,
Sao Paulo,2006,22.19246072,27.87023856,16.56507966,117.086113,0,399.7000122,2.799999952,252,60,0.238095238,SP,,,,
Sao Paulo,2007,22.38531783,28.04801629,16.77380982,123.5206365,0,495.3999939,0.5,252,69,0.273809524,SP,,,,
Sao Paulo,2008,21.89761943,27.57619095,16.27142888,126.3392876,0,510.6000061,0.400000006,252,44,0.174603175,SP,,,,
Sao Paulo,2009,22.18492103,27.85277817,16.5662701,152.5011931,0,496.5,7.099999905,252,20,0.079365079,SP,,,,
Sao Paulo,2010,22.04642893,27.70912742,16.43492099,142.6599232,0,553.7000122,0.300000012,252,49,0.194444444,SP,,,,
Sao Paulo,2011,21.92301625,27.59047658,16.30833362,128.778177,0,598.5,0.600000024,252,56,0.222222222,SP,,,,
Sao Paulo,2012,22.52341309,28.19801637,16.90317488,123.2940497,0,479.1000061,0.200000003,252,46,0.182539683,SP,,,,
Sao Paulo,2013,22.00793689,27.67857187,16.38968281,119.5190498,0,417.8000183,1,252,33,0.130952381,SP,,,,
Sao Paulo,2014,22.67261945,28.32857183,17.06904792,118.5448436,0,352.5,5.099999905,252,42,0.166666667,SP,,,,
Sao Paulo,2015,22.72182584,28.37142891,17.12420668,152.2547645,0,383.7000122,1.5,252,35,0.138888889,SP,,,,
Sao Paulo,2016,22.23055595,27.88928617,16.62301619,131.6496055,0,344.1000061,0.900000036,252,33,0.130952381,SP,,,,
Sao Paulo,2017,22.65992106,28.32023847,17.05079396,129.9896845,0,500.3000183,1.200000048,252,45,0.178571429,SP,,,,
Sergipe,1991,25.94166724,30.98333375,20.95000013,44.88333443,0,101.7000046,0,12,6,0.5,SE,,,,
Sergipe,1992,25.99166711,31.03333394,21.00000064,38.28333413,0,103.7000046,1.399999976,12,8,0.666666667,SE,,,,
Sergipe,1993,26.50833352,31.55000067,21.51666705,18.87500012,0,41.29999924,7.200000286,12,11,0.916666667,SE,,,,
Sergipe,1994,26.14166705,31.18333371,21.15000057,40.87500115,0,121.4000015,6.400000095,12,7,0.583333333,SE,,,,
Sergipe,1995,26.21666686,31.258334,21.22500038,38.23333432,0,89.5,1.200000048,12,8,0.666666667,SE,,,,
Sergipe,1996,26.12500048,31.16666746,21.13333384,36.96666739,0,98.90000153,3.799999952,12,8,0.666666667,SE,,,,
Sergipe,1997,26.19166692,31.23333406,21.20000045,34.99166705,0,88,2.700000048,12,8,0.666666667,SE,,,,
Sergipe,1998,26.95000045,31.99166711,21.95833381,30.28333398,0,59.5,2.900000095,12,9,0.75,SE,,,,
Sergipe,1999,26.25000048,31.29166762,21.25833368,40.84166749,0,109.8000031,18.39999962,12,9,0.75,SE,,,,
Sergipe,2000,26.00000048,31.04166714,21.00833368,48.22500042,0,83.90000153,7.099999905,12,4,0.333333333,SE,,,,
Sergipe,2001,26.24166711,31.28333362,21.25000032,50.53333465,0,134.4000092,14.40000057,12,6,0.5,SE,,,,
Sergipe,2002,26.22500038,31.26666705,21.23333375,41.24166775,0,116.9000015,2,12,9,0.75,SE,,,,
Sergipe,2003,26.45000076,31.49166727,21.45833349,34.54166754,0,59.90000153,15.80000019,12,8,0.666666667,SE,,,,
Sergipe,2004,26.05000019,31.08333381,21.05833387,37.33333453,0,79.20000458,7.400000095,12,7,0.583333333,SE,,,,
Sergipe,2005,26.55000035,31.59166702,21.55833387,40.46666753,0,86.70000458,3.400000095,12,5,0.416666667,SE,,,,
Sergipe,2006,26.28333346,31.32500076,21.2916673,43.79166778,0,112.3000031,16.80000114,12,7,0.583333333,SE,,,,
Sergipe,2007,26.20833349,31.25000064,21.21666718,32.71666722,0,77.5,2.900000095,12,8,0.666666667,SE,,,,
Sergipe,2008,26.15000041,31.19166772,21.15833362,46.78333372,0,123.5999985,3.700000048,12,6,0.5,SE,,,,
Sergipe,2009,26.29166714,31.33333397,21.30000035,48.75833392,0,168,10.5,12,9,0.75,SE,,,,
Sergipe,2010,26.60833375,31.65000057,21.61666695,39.99166711,0,96.5,5.800000191,12,8,0.666666667,SE,,,,
Sergipe,2011,25.9500006,30.99166727,20.95833365,41.65000033,0,106.5999985,9.300000191,12,7,0.583333333,SE,,,,
Sergipe,2012,26.37500048,31.41666683,21.38333384,19.55833332,0,38.79999924,5.700000286,12,12,1,SE,,,,
Sergipe,2013,26.50833384,31.55000035,21.51666705,35.5083344,0,74.70000458,5.800000191,12,6,0.5,SE,,,,
Sergipe,2014,26.23333391,31.27500073,21.24166743,41.90833449,0,107.7000046,9.699999809,12,8,0.666666667,SE,,,,
Sergipe,2015,26.62500064,31.66666714,21.63333368,31.03333398,0,89.40000153,3.5,12,9,0.75,SE,,,,
Sergipe,2016,26.75000048,31.79166714,21.75833384,24.68333405,0,75.70000458,2.100000143,12,9,0.75,SE,,,,
Sergipe,2017,26.32500045,31.36666759,21.33333365,31.27500045,0,66.40000153,7.400000095,12,9,0.75,SE,,,,
Tocantins,1991,26.21048425,32.17849517,20.28978532,139.0887123,51741.00099,427.3999939,0,372,119,0.319892473,TO,,,,
Tocantins,1992,26.11881755,32.08844139,20.19543044,140.1809162,52147.30083,763.4000244,0,372,135,0.362903226,TO,,,,
Tocantins,1993,26.2913982,32.2610221,20.36801114,129.9674752,48347.90079,330.8999939,0,372,108,0.290322581,TO,,,,
Tocantins,1994,26.19596816,32.1655919,20.27258107,144.851884,53884.90085,430.7000122,0,372,119,0.319892473,TO,,,,
Tocantins,1995,26.53198964,32.50161341,20.60860256,147.3123678,54800.2008,468.2000122,0,372,124,0.333333333,TO,,,,
Tocantins,1996,26.4559144,32.42553824,20.53252724,126.4021524,47021.60069,336.8999939,0,372,133,0.357526882,TO,,,,
Tocantins,1997,26.57419397,32.54381785,20.65080682,150.7602177,56082.80097,495.1000061,0,372,135,0.362903226,TO,,,,
Tocantins,1998,27.4655918,33.43494687,21.54247346,117.7809161,43814.50078,415.3000183,0,372,121,0.325268817,TO,,,,
Tocantins,1999,26.7833337,32.75295756,20.85994663,145.7309163,54211.90087,466.3000183,0,372,114,0.306451613,TO,,,,
Tocantins,2000,26.54139823,32.51102205,20.61801113,162.016132,60270.00112,470.8000183,0,372,109,0.293010753,TO,,,,
Tocantins,2001,26.65215087,32.61854899,20.73225845,137.1991961,51038.10096,398,0,372,123,0.330645161,TO,,,,
Tocantins,2002,27.12231224,33.0900544,21.20161329,134.759411,50130.50088,597.4000244,0,372,105,0.282258065,TO,,,,
Tocantins,2003,27.1177423,33.08736629,21.19435524,133.3427442,49603.50085,356.5,0,372,110,0.295698925,TO,,,,
Tocantins,2004,26.95430146,32.91397913,21.04139824,155.2360241,57747.80098,558.2999878,0,372,137,0.36827957,TO,,,,
Tocantins,2005,27.33333363,33.30295768,21.40994663,146.2744643,54414.10072,485,0,372,116,0.311827957,TO,,,,
Tocantins,2006,26.98064552,32.95026941,21.05725849,138.8043038,51635.20103,467.5,0,372,109,0.293010753,TO,,,,
Tocantins,2007,27.40591435,33.37553828,21.48252722,110.8857546,41249.50073,550.9000244,0,372,136,0.365591398,TO,,,,
Tocantins,2008,26.91102188,32.88064577,20.98763482,143.511024,53386.10092,477.5,0,372,136,0.365591398,TO,,,,
Tocantins,2009,26.75026926,32.7198931,20.82688209,156.9927444,58401.30091,424.8000183,0,372,103,0.27688172,TO,,,,
Tocantins,2010,27.40698963,33.37661355,21.48360251,131.3293034,48854.50086,464.7000122,0,372,141,0.379032258,TO,,,,
Tocantins,2011,26.82284983,32.79247375,20.89946276,165.435756,61542.10122,558.2999878,0,372,142,0.38172043,TO,,,,
Tocantins,2012,26.95349501,32.92311891,21.03010792,128.1596798,47675.40088,384.3000183,0,372,140,0.376344086,TO,,,,
Tocantins,2013,27.16935522,33.13897907,21.24596811,153.3000027,57027.60099,566.4000244,0,372,125,0.336021505,TO,,,,
Tocantins,2014,26.92903263,32.8986565,21.0056456,138.4405938,51499.90088,402.8999939,0,372,124,0.333333333,TO,,,,
Tocantins,2015,27.2548391,33.22446292,21.331452,108.9440878,40527.20068,361.5,0,372,147,0.39516129,TO,,,,
Tocantins,2016,27.89139827,33.86102217,21.96801113,122.0330668,45396.30086,653,0,372,124,0.333333333,TO,,,,
Tocantins,2017,27.3682799,33.33790391,21.44489283,114.5908619,42627.80063,458.3999939,0,372,145,0.389784946,TO,,,,
